,_id,stratmed_sku,brand_code,brand_name,category,committed_volume,dose_size,dpco_list,form,generic_name,group,gst,manufacturer_code,mrp,price_effective_from_date,price_effective_to_date,purchase_price_w_gst,remarks,roa,status,subcategory,therapy_code,unit_per_pack,uom_pack_type,business_unit,dpco_ceiling_price,hsn_code,innovator_brand,marketed_by,therapy_name,group_name,manufacturer_name,category_name,subcategory_name,form_name,roa_name,created_by,created_date,unit_per_pack_num,update_date,updated_by,1m_mfg_name,generic_code,combined
89777,6008762A16802C03E8AFE126,193391,NAN,IMMUNO RHO 300 MCG INJ,CAT100,NAN,300MCG,NO,FOR105,ANTI RH D IMMUNOGLOBULIN,GRP309,12,SMMFG01455-01,3510.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC108,STH114,1,VIAL,NAN,NAN,NAN,NO,NAN,VACCINOLOGY,SERA & GAMMAGLOBULIN,TRANS PHARMACEUTICALS,PHARMA,CHEMOTHERAPY AND IMMUNOTHERAPY,INJECTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ANTI RH D IMMUNOGLOBULIN_INJECTIONS_300MCG_TRANS PHARMACEUTICALS_IMMUNO RHO 300 MCG INJ_1
89954,6008762A16802C03E8AFE1DA,193571,NAN,ISOTROY SOLUTION FOR INHALATION,CAT100,NAN,NAN,NO,FOR152,ISOFLURANE,GRP115,12,SMMFG00054-01,1875.0,NAN,NAN,NAN,NAN,ROA104,ACTIVE,SUBC116,STH104,1,PACKET,NO,NAN,NAN,NO,TROIKAA PHARMA,CENTRAL NERVOUS SYSTEM DISORDERS,ANAESTHETICS GENERAL,TROIKAA PHARMA,PHARMA,ANESTHETICS,INHALERS,INHALATIONAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ISOFLURANE_INHALERS_NAN_TROIKAA PHARMA_ISOTROY SOLUTION FOR INHALATION_1
90023,6008762A16802C03E8AFE220,193641,NAN,ISOTROY SOLUTION FOR INHALATION,CAT100,NAN,NAN,NO,FOR152,ISOFLURANE,GRP115,12,SMMFG00054-01,308.84,NAN,NAN,NAN,NAN,ROA104,ACTIVE,SUBC116,STH104,1,PACKET,NO,NAN,NAN,NO,TROIKAA PHARMA,CENTRAL NERVOUS SYSTEM DISORDERS,ANAESTHETICS GENERAL,TROIKAA PHARMA,PHARMA,ANESTHETICS,INHALERS,INHALATIONAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ISOFLURANE_INHALERS_NAN_TROIKAA PHARMA_ISOTROY SOLUTION FOR INHALATION_1
90074,6008762A16802C03E8AFE253,193692,NAN,IMIDERM 1 % CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG03768-01,390.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,GRACE DERMA HEALTHCARE,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_GRACE DERMA HEALTHCARE_IMIDERM 1 % CREAM_1
90170,6008762A16802C03E8AFE2B4,193789,NAN,ISOTROY SOLUTION FOR INHALATION,CAT100,NAN,NAN,NO,FOR152,ISOFLURANE,GRP115,12,SMMFG00054-01,1168.0,NAN,NAN,NAN,NAN,ROA104,ACTIVE,SUBC116,STH104,1,PACKET,NO,NAN,NAN,NO,TROIKAA PHARMA,CENTRAL NERVOUS SYSTEM DISORDERS,ANAESTHETICS GENERAL,TROIKAA PHARMA,PHARMA,ANESTHETICS,INHALERS,INHALATIONAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ISOFLURANE_INHALERS_NAN_TROIKAA PHARMA_ISOTROY SOLUTION FOR INHALATION_1
90809,6008762A16802C03E8AFE536,194431,NAN,ITRAZOLE 100 CAP,CAT100,NAN,100MG,NO,FOR109,ITRACONAZOLE,GRP139,12,SMMFG00016-01,82.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,4,STRIP,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNG. SYST. EX.GRIS.,LUPIN LIMITED,PHARMA,DERMATOLOGY,CAPSULES,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ITRACONAZOLE_CAPSULES_100MG_LUPIN LIMITED_ITRAZOLE 100 CAP_4
91068,6008762A16802C03E8AFE639,194690,NAN,IMIDERM 1 % CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG03768-01,160.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,GRACE DERMA HEALTHCARE,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_GRACE DERMA HEALTHCARE_IMIDERM 1 % CREAM_1
92023,6008762A16802C03E8AFE9F8,195649,NAN,INFLOX 200 MG TAB,CAT100,NAN,200MG,NO,FOR102,OFLOXACIN,GRP304,12,SMMFG00501-01,59.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC103,STH103,10,STRIP,NAN,NAN,NAN,NO,NAN,ANTI-INFECTIVES & INFECTIOUS DISEASES,QUINOLONES,INDO-FRENCH LABS,PHARMA,ANTI-INFECTIVES,TABLETS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,OFLOXACIN_TABLETS_200MG_INDO-FRENCH LABS_INFLOX 200 MG TAB_10
92348,6008762A16802C03E8AFEB40,195977,NAN,INFLOX 200 MG TAB,CAT100,NAN,200MG,NO,FOR102,OFLOXACIN,GRP304,12,SMMFG00501-01,78.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC103,STH103,10,STRIP,NAN,NAN,NAN,NO,NAN,ANTI-INFECTIVES & INFECTIOUS DISEASES,QUINOLONES,INDO-FRENCH LABS,PHARMA,ANTI-INFECTIVES,TABLETS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,OFLOXACIN_TABLETS_200MG_INDO-FRENCH LABS_INFLOX 200 MG TAB_10
93083,6008762B16802C03E8AFEE32,196731,NAN,JOPAN 40 MG TAB,CAT100,NAN,40MG,NO,FOR102,PANTOPRAZOLE,GRP153,12,SMMFG01888-01,59.5,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC102,STH102,10,STRIP,NAN,NAN,NAN,NO,NAN,GASTROENTEROLOGY,ANTIPEPTIC ULCERANTS,JOHNLEE PHARMACEUTICALS,PHARMA,GASTROENTEROLOGY,TABLETS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PANTOPRAZOLE_TABLETS_40MG_JOHNLEE PHARMACEUTICALS_JOPAN 40 MG TAB_10
93425,6008762B16802C03E8AFEF8A,197075,NAN,JOPAN 40 MG TAB,CAT100,NAN,40MG,NO,FOR102,PANTOPRAZOLE,GRP153,12,SMMFG01888-01,58.38,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC102,STH102,10,STRIP,NAN,NAN,NAN,NO,NAN,GASTROENTEROLOGY,ANTIPEPTIC ULCERANTS,JOHNLEE PHARMACEUTICALS,PHARMA,GASTROENTEROLOGY,TABLETS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PANTOPRAZOLE_TABLETS_40MG_JOHNLEE PHARMACEUTICALS_JOPAN 40 MG TAB_10
94196,6008762B16802C03E8AFF28F,197848,NAN,KRIMSON 35 TAB,CAT100,NAN,2MG+0.035MG,NO,FOR102,CYPROTERONE+ETHINYL ESTRADIOL,GRP286,12,SMMFG01470-01,358.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC114,STH107,21,STRIP,NAN,NAN,NAN,NO,NAN,OTHERS,OTHERS,SUN PHARMA,PHARMA,OTHERS,TABLETS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CYPROTERONE+ETHINYL ESTRADIOL_TABLETS_2MG+0.035MG_SUN PHARMA_KRIMSON 35 TAB_21
94217,6008762B16802C03E8AFF2A6,197871,NAN,KZ PLUS LOTION 75 ML,CAT100,NAN,2%W/V+1%W/V,NO,FOR138,KETOCONAZOLE+ZINC PYRITHIONE,GRP217,12,SMMFG00043-01,349.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,BOTTLE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,HAIR CARE/ANTIDANDRUFF PREP.,HEGDE & HEGDE,PHARMA,DERMATOLOGY,LOTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,KETOCONAZOLE+ZINC PYRITHIONE_LOTIONS_2%W/V+1%W/V_HEGDE & HEGDE_KZ PLUS LOTION 75 ML_1
94277,6008762B16802C03E8AFF2E6,197935,NAN,KONAZ CT LOTION,CAT100,NAN,2%W/V+2%W/V,NO,FOR138,COAL TAR+KETOCONAZOLE,GRP217,12,SMMFG00266-01,185.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,BOTTLE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,HAIR CARE/ANTIDANDRUFF PREP.,TALENT,PHARMA,DERMATOLOGY,LOTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,COAL TAR+KETOCONAZOLE_LOTIONS_2%W/V+2%W/V_TALENT_KONAZ CT LOTION_1
94468,6008762B16802C03E8AFF3AC,198133,NAN,KONAZ CT LOTION,CAT100,NAN,2%W/V+2%W/V,NO,FOR138,COAL TAR+KETOCONAZOLE,GRP217,12,SMMFG00266-01,215.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,BOTTLE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,HAIR CARE/ANTIDANDRUFF PREP.,TALENT,PHARMA,DERMATOLOGY,LOTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,COAL TAR+KETOCONAZOLE_LOTIONS_2%W/V+2%W/V_TALENT_KONAZ CT LOTION_1
94602,6008762B16802C03E8AFF434,198269,NAN,KALNASE NASAL SPRAY,CAT100,NAN,200IU,NO,FOR119,CALCITONIN,GRP150,12,SMMFG00891-01,950.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC114,STH104,1,PACKET,NAN,NAN,NAN,NO,NAN,CENTRAL NERVOUS SYSTEM DISORDERS,ANTI-OSTEOPOROSIS PREP.,VIRCHOW BIOTEC,PHARMA,OTHERS,SPRAYS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CALCITONIN_SPRAYS_200IU_VIRCHOW BIOTEC_KALNASE NASAL SPRAY_1
95077,6008762B16802C03E8AFF614,198749,NAN,KALNASE NASAL SPRAY,CAT100,NAN,200IU,NO,FOR119,CALCITONIN,GRP150,12,SMMFG00891-01,1687.3,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC114,STH104,1,BOTTLE,NAN,NAN,NAN,NO,NAN,CENTRAL NERVOUS SYSTEM DISORDERS,ANTI-OSTEOPOROSIS PREP.,VIRCHOW BIOTEC,PHARMA,OTHERS,SPRAYS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CALCITONIN_SPRAYS_200IU_VIRCHOW BIOTEC_KALNASE NASAL SPRAY_1
95160,6008762C16802C03E8AFF667,198832,NAN,KRAMP 37.5MG/325MG TAB,CAT100,NAN,325MG+37.5MG,NO,FOR102,PARACETAMOL+TRAMADOL,GRP248,12,SMMFG00380-01,40.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC114,STH104,10,STRIP,NAN,NAN,NAN,NO,NAN,CENTRAL NERVOUS SYSTEM DISORDERS,NON-NARCOTICS-ANTIPYER.,KRISHNAKESHAV LAB,PHARMA,OTHERS,TABLETS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PARACETAMOL+TRAMADOL_TABLETS_325MG+37.5MG_KRISHNAKESHAV LAB_KRAMP 37.5MG/325MG TAB_10
96067,6008762C16802C03E8AFF9F5,199742,NAN,KCEF S 1000 MG / 500 MG INJ,CAT100,NAN,1000MG+500MG,NO,FOR105,CEFOPERAZONE+SULBACTAM,GRP183,12,SMMFG04042-01,210.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC103,STH103,1,VIAL,NAN,NAN,NAN,NO,NAN,ANTI-INFECTIVES & INFECTIOUS DISEASES,CEPHALOSPORINS,HEALTHKEY LIFESCIENCE PVT. LTD.,PHARMA,ANTI-INFECTIVES,INJECTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CEFOPERAZONE+SULBACTAM_INJECTIONS_1000MG+500MG_HEALTHKEY LIFESCIENCE PVT. LTD._KCEF S 1000 MG / 500 MG INJ_1
97767,6008762C16802C03E8B000A7,201456,NAN,KCEF S 1000 MG / 500 MG INJ,CAT100,NAN,1000MG+500MG,NO,FOR105,CEFOPERAZONE+SULBACTAM,GRP183,12,SMMFG04042-01,103.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC103,STH103,1,VIAL,NAN,NAN,NAN,NO,NAN,ANTI-INFECTIVES & INFECTIOUS DISEASES,CEPHALOSPORINS,HEALTHKEY LIFESCIENCE PVT. LTD.,PHARMA,ANTI-INFECTIVES,INJECTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CEFOPERAZONE+SULBACTAM_INJECTIONS_1000MG+500MG_HEALTHKEY LIFESCIENCE PVT. LTD._KCEF S 1000 MG / 500 MG INJ_1
97972,6008762D16802C03E8B00177,201664,NAN,LACTIFIBER GRANULE,CAT100,NAN,3500MG,NO,FOR110,ISPAGHULA+LACTITOL,GRP286,12,SMMFG01470-01,385.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC114,STH107,1,BOX,NAN,NAN,NAN,NO,NAN,OTHERS,OTHERS,SUN PHARMA,PHARMA,OTHERS,POWDERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ISPAGHULA+LACTITOL_POWDERS_3500MG_SUN PHARMA_LACTIFIBER GRANULE_1
97985,6008762D16802C03E8B00186,201679,NAN,L SYS CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00413-01,95.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,SYSTOPIC,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_SYSTOPIC_L SYS CREAM_1
98002,6008762D16802C03E8B00199,201698,NAN,LOOZ ORAL SOLUTION,CAT100,NAN,10000MG,NO,FOR106,LACTULOSE,GRP235,12,SMMFG00027-01,228.9,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC102,STH102,1,BOTTLE,NAN,NAN,NAN,NO,NAN,GASTROENTEROLOGY,LAXATIVES,INTAS PHARMA,PHARMA,GASTROENTEROLOGY,LIQUIDS/SOLUTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LACTULOSE_LIQUIDS/SOLUTIONS_10000MG_INTAS PHARMA_LOOZ ORAL SOLUTION_1
98004,6008762D16802C03E8B0019B,201700,NAN,LULIBRUT CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00004-01,159.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,MANKIND,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_MANKIND_LULIBRUT CREAM_1
98011,6008762D16802C03E8B001A2,201707,NAN,LULIZOL CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00174-01,149.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,KLM LABS,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_KLM LABS_LULIZOL CREAM_1
98060,6008762D16802C03E8B001DA,201763,NAN,LULIBET CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00027-01,258.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,INTAS PHARMA,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_INTAS PHARMA_LULIBET CREAM_1
98103,6008762D16802C03E8B00206,201807,NAN,LACTIFIBER GRANULE,CAT100,NAN,3500MG,NO,FOR110,ISPAGHULA+LACTITOL,GRP286,12,SMMFG01470-01,32.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC114,STH107,1,BOX,NAN,NAN,NAN,NO,NAN,OTHERS,OTHERS,SUN PHARMA,PHARMA,OTHERS,POWDERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ISPAGHULA+LACTITOL_POWDERS_3500MG_SUN PHARMA_LACTIFIBER GRANULE_1
98165,6008762D16802C03E8B00247,201872,NAN,LACTIFIBER GRANULE,CAT100,NAN,3500MG,NO,FOR110,ISPAGHULA+LACTITOL,GRP286,12,SMMFG01470-01,225.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC114,STH107,1,BOX,NAN,NAN,NAN,NO,NAN,OTHERS,OTHERS,SUN PHARMA,PHARMA,OTHERS,POWDERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ISPAGHULA+LACTITOL_POWDERS_3500MG_SUN PHARMA_LACTIFIBER GRANULE_1
98176,6008762D16802C03E8B00252,201883,NAN,LUMYCAN CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00143-01,100.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,GLOWDERMA LABS,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_GLOWDERMA LABS_LUMYCAN CREAM_1
98180,6008762D16802C03E8B00256,201887,NAN,LULY CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00088-01,578.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,BRINTON PHARMA,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_BRINTON PHARMA_LULY CREAM_1
98199,6008762D16802C03E8B0026A,201907,NAN,LUCEE CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00266-01,290.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,TALENT,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_TALENT_LUCEE CREAM_1
98213,6008762D16802C03E8B00278,201921,NAN,L SYS CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00413-01,225.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,SYSTOPIC,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_SYSTOPIC_L SYS CREAM_1
98224,6008762D16802C03E8B00284,201933,NAN,LEVORID TAB,CAT100,NAN,5MG,NO,FOR102,LEVOCETIRIZINE,GRP143,12,SMMFG00010-01,73.2,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC114,STH106,10,STRIP,NAN,NAN,NAN,NO,NAN,RESPIRATORY ILLNESSES AND DISEASES,ANTIHISTAMINES-SYSTEMIC,CIPLA,PHARMA,OTHERS,TABLETS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LEVOCETIRIZINE_TABLETS_5MG_CIPLA_LEVORID TAB_10
98226,6008762D16802C03E8B00286,201935,NAN,LILITUF CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00003-01,248.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,ALKEM,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_ALKEM_LILITUF CREAM_1
98257,6008762D16802C03E8B002A6,201967,NAN,LIVOLUK ORAL SOLUTION,CAT100,NAN,10000MG,NO,FOR106,LACTULOSE,GRP235,12,SMMFG00209-01,114.4,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC102,STH102,1,BOTTLE,NAN,NAN,NAN,NO,NAN,GASTROENTEROLOGY,LAXATIVES,PANACEA BIOTEC,PHARMA,GASTROENTEROLOGY,LIQUIDS/SOLUTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LACTULOSE_LIQUIDS/SOLUTIONS_10000MG_PANACEA BIOTEC_LIVOLUK ORAL SOLUTION_1
98303,6008762D16802C03E8B002D4,202013,NAN,LULILOK CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00086-01,199.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,OAKNET HEALTHCARE,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_OAKNET HEALTHCARE_LULILOK CREAM_1
98341,6008762D16802C03E8B002FB,202052,NAN,LOOZ ORAL SOLUTION,CAT100,NAN,10000MG,NO,FOR106,LACTULOSE,GRP235,12,SMMFG00027-01,572.25,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC102,STH102,1,BOTTLE,NAN,NAN,NAN,NO,NAN,GASTROENTEROLOGY,LAXATIVES,INTAS PHARMA,PHARMA,GASTROENTEROLOGY,LIQUIDS/SOLUTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LACTULOSE_LIQUIDS/SOLUTIONS_10000MG_INTAS PHARMA_LOOZ ORAL SOLUTION_1
98351,6008762D16802C03E8B00306,202063,NAN,LUMYCAN CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00143-01,220.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,GLOWDERMA LABS,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_GLOWDERMA LABS_LUMYCAN CREAM_1
98362,6008762D16802C03E8B00311,202074,NAN,L SYS CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00413-01,285.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,SYSTOPIC,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_SYSTOPIC_L SYS CREAM_1
98366,6008762D16802C03E8B00315,202078,NAN,LULIBET CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00027-01,150.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,INTAS PHARMA,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_INTAS PHARMA_LULIBET CREAM_1
98389,6008762D16802C03E8B0032E,202103,NAN,LUCOZ CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00106-01,202.5,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,AJANTA PHARMA,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_AJANTA PHARMA_LUCOZ CREAM_1
98480,6008762D16802C03E8B0038D,202198,NAN,LILITUF CREAM,CAT100,NAN,1%W/W,NO,FOR113,LULICONAZOLE,GRP140,12,SMMFG00003-01,423.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC110,STH109,1,TUBE,NAN,NAN,NAN,NO,NAN,DERMATOLOGY,ANTIFUNGAL-DERMATOLOGICALS,ALKEM,PHARMA,DERMATOLOGY,CREAMS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LULICONAZOLE_CREAMS_1%W/W_ALKEM_LILITUF CREAM_1
