,_id,stratmed_sku,brand_code,brand_name,category,committed_volume,dose_size,dpco_list,form,generic_name,group,gst,manufacturer_code,mrp,price_effective_from_date,price_effective_to_date,purchase_price_w_gst,remarks,roa,status,subcategory,therapy_code,unit_per_pack,uom_pack_type,business_unit,dpco_ceiling_price,hsn_code,innovator_brand,marketed_by,therapy_name,group_name,manufacturer_name,category_name,subcategory_name,form_name,roa_name,created_by,created_date,unit_per_pack_num,update_date,updated_by,1m_mfg_name,generic_code,combined
252231,61090A304EDA203A710F0560,536461,NAN,GLOVES 6.5 STERILE (SURGICAL),CAT101,NAN,6.5,NO,FOR154,GLOVES STERILE,GRP339,0,SMMFG00025-01,35.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC125,STH119,1,PIECE,NAN,NAN,NAN,NO,MEDSMART,GENERAL,GLOVES,HETERO HEALTHCARE,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GLOVES STERILE_NOT APPLICABLE_6.5_GLOVES 6.5 STERILE (SURGICAL)_1_35.0
252238,61090A304EDA203A710F0589,536468,NAN,GLOVES 6.5 STERILE (SURGICAL),CAT101,NAN,6.5,NO,FOR154,GLOVES STERILE,GRP339,0,SMMFG00617-01,35.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC125,STH119,1,PIECE,NAN,NAN,NAN,NO,KANAM LATEX INDUSTRIES PVT. LTD.,GENERAL,GLOVES,KANAM LATEX,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GLOVES STERILE_NOT APPLICABLE_6.5_GLOVES 6.5 STERILE (SURGICAL)_1_35.0
252794,610CD68AFE4D569D9DA39AE3,537057,NAN,PHOXELON 1000 MG INJ,CAT100,NAN,1000MG,NO,FOR105,CYCLOPHOSPHAMIDE,GRP106,5,SMMFG00159-01,125.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC108,STH108,1,VIAL,NO,NAN,NAN,NO,CELON LAB,CHEMOTHERAPY & IMMUNOTHERAPY,ALKYLATING AGENTS,CELON LAB,PHARMA,CHEMOTHERAPY AND IMMUNOTHERAPY,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CYCLOPHOSPHAMIDE_INJECTIONS_1000MG_PHOXELON 1000 MG INJ_1_125.0
252795,610CD68AFE4D569D9DA39AE9,537058,NAN,PHOXELON 200 MG INJ,CAT100,NAN,200MG,NO,FOR105,CYCLOPHOSPHAMIDE,GRP106,5,SMMFG00159-01,38.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC108,STH108,1,VIAL,NO,NAN,NAN,NO,CELON LAB,CHEMOTHERAPY & IMMUNOTHERAPY,ALKYLATING AGENTS,CELON LAB,PHARMA,CHEMOTHERAPY AND IMMUNOTHERAPY,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CYCLOPHOSPHAMIDE_INJECTIONS_200MG_PHOXELON 200 MG INJ_1_38.0
252927,610CE3DCFE4D569D9DD06E46,537199,NAN,GAUGE THAN,CAT101,NAN,NAN,NO,FOR154,GAUZE THAN,GRP435,0,SMMFG02222-01,500.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC128,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,GAUZE BANDAGE,LOCAL,CONSUMABLES,DRESSING & WOUND MANAGEMENT,NOT APPLICABLE,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GAUZE THAN_NOT APPLICABLE_NAN_GAUGE THAN_1_500.0
252931,610CE3DCFE4D569D9DD06E61,537198,NAN,GAUGE THAN,CAT101,NAN,NAN,NO,FOR154,GAUZE THAN,GRP435,0,SMMFG02222-01,500.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC128,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,GAUZE BANDAGE,LOCAL,CONSUMABLES,DRESSING & WOUND MANAGEMENT,NOT APPLICABLE,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GAUZE THAN_NOT APPLICABLE_NAN_GAUGE THAN_1_500.0
253860,6112798CE3755669F361BD96,538145,NAN,SPINAL NEEDLE 20G,CAT101,NAN,20G,NO,FOR154,SPINAL NEEDLE,GRP395,0,SMMFG02222-01,162.5,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NAN,NAN,NAN,NO,LOCAL,GENERAL,SPINAL NEEDLES,LOCAL,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SPINAL NEEDLE_NOT APPLICABLE_20G_SPINAL NEEDLE 20G_1_162.5
254126,611A4FFF40A6EDFBE747D86B,538419,NAN,NS 1000 ML,CAT100,NAN,0.9%W/V,NO,FOR121,NORMAL SALINE,GRP234,0,SMMFG01844-01,52.28,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC112,STH111,1,BOTTLE,NAN,NAN,NAN,NO,ACULIFE,PARENTERAL NUTRITION,IV SO & ELECTROLYTES 5C,ACULIFE,PHARMA,IV FLUIDS,INFUSIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NORMAL SALINE_INFUSIONS_0.9%W/V_NS 1000 ML_1_52.28
254129,611A4FFF40A6EDFBE747D891,538421,NAN,RL 500 ML,CAT100,NAN,0.9%W/V,NO,FOR121,RINGER LACTATE,GRP234,12,SMMFG01844-01,50.67,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC112,STH111,1,BOTTLE,NAN,NAN,NAN,NO,ACULIFE,PARENTERAL NUTRITION,IV SO & ELECTROLYTES 5C,ACULIFE,PHARMA,IV FLUIDS,INFUSIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,RINGER LACTATE_INFUSIONS_0.9%W/V_RL 500 ML_1_50.67
254130,611A4FFF40A6EDFBE747D8A4,538422,NAN,DEXTROSE 25 % 100 ML,CAT100,NAN,25%W/V,NO,FOR121,DEXTROSE,GRP234,0,SMMFG01844-01,19.04,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC112,STH111,1,BOTTLE,NAN,NAN,NAN,NO,ACULIFE,PARENTERAL NUTRITION,IV SO & ELECTROLYTES 5C,ACULIFE,PHARMA,IV FLUIDS,INFUSIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DEXTROSE_INFUSIONS_25%W/V_DEXTROSE 25 % 100 ML_1_19.04
255530,61385A5340A6EDFBE7FBA936,539849,NAN,PHOXELON 200 MG INJ,CAT100,NAN,200MG,NO,FOR105,CYCLOPHOSPHAMIDE,GRP106,5,SMMFG00159-01,38.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC108,STH103,1,VIAL,NAN,NAN,NAN,NO,CELON LAB,ANTI-INFECTIVES & INFECTIOUS DISEASES,ALKYLATING AGENTS,CELON LAB,PHARMA,CHEMOTHERAPY AND IMMUNOTHERAPY,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CYCLOPHOSPHAMIDE_INJECTIONS_200MG_PHOXELON 200 MG INJ_1_38.0
255532,61385A5340A6EDFBE7FBA933,539848,NAN,PHOXELON 1000 MG INJ,CAT100,NAN,1000MG,NO,FOR105,CYCLOPHOSPHAMIDE,GRP106,5,SMMFG00159-01,125.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC108,STH103,1,VIAL,NAN,NAN,NAN,NO,CELON LAB,ANTI-INFECTIVES & INFECTIOUS DISEASES,ALKYLATING AGENTS,CELON LAB,PHARMA,CHEMOTHERAPY AND IMMUNOTHERAPY,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CYCLOPHOSPHAMIDE_INJECTIONS_1000MG_PHOXELON 1000 MG INJ_1_125.0
256747,613F00DFA9F1FF88C1DEA7DB,541078,NAN,WHITE BOARD MARKER,CAT103,NAN,NAN,NO,FOR154,WHITE BOARD MARKER,GRP286,12,SMMFG02222-01,25.0,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC189,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,WHITE BOARD MARKER_NOT APPLICABLE_NAN_WHITE BOARD MARKER_1_25.0
256819,613F00DFA9F1FF88C1DEA937,541153,NAN,DUSTER,CAT103,NAN,NAN,NO,FOR154,DUSTER,GRP286,5,SMMFG02222-01,168.0,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC189,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DUSTER_NOT APPLICABLE_NAN_DUSTER_1_168.0
256821,613F00DFA9F1FF88C1DEA94C,541156,NAN,NURSES DAILY RECORD,CAT103,NAN,NAN,NO,FOR154,NURSES DAILY RECORD,GRP286,18,SMMFG02222-01,94.4,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC189,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NURSES DAILY RECORD_NOT APPLICABLE_NAN_NURSES DAILY RECORD_1_94.4
256848,613F00DFA9F1FF88C1DEA9BF,541180,NAN,DUSTER,CAT103,NAN,NAN,NO,FOR154,DUSTER,GRP286,5,SMMFG02222-01,168.0,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC189,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DUSTER_NOT APPLICABLE_NAN_DUSTER_1_168.0
256853,613F00DFA9F1FF88C1DEA9E7,541188,NAN,NURSES DAILY RECORD,CAT103,NAN,NAN,NO,FOR154,NURSES DAILY RECORD,GRP286,18,SMMFG02222-01,94.4,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC189,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NURSES DAILY RECORD_NOT APPLICABLE_NAN_NURSES DAILY RECORD_1_94.4
256855,613F00DFA9F1FF88C1DEA9ED,541187,NAN,WHITE BOARD MARKER,CAT103,NAN,NAN,NO,FOR154,WHITE BOARD MARKER,GRP286,12,SMMFG02222-01,25.0,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC189,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,WHITE BOARD MARKER_NOT APPLICABLE_NAN_WHITE BOARD MARKER_1_25.0
257006,614099E0D51EAF053DD514E2,541340,NAN,ECG ELECTRODES,CAT101,NAN,NOT APPLICABLE,NO,FOR154,ECG ELECTRODE,GRP345,12,SMMFG02222-01,21.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,DEVICE/ EQUIPMENT ACCESSORIES,LOCAL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ECG ELECTRODE_NOT APPLICABLE_NOT APPLICABLE_ECG ELECTRODES_1_21.0
257068,614099E0D51EAF053DD5163F,541410,NAN,PROLUS 1 (883),CAT101,NAN,NAN,NO,FOR154,NON ABSORBABLE SUTURE,GRP1556,12,SMMFG03004-01,3772.92,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC127,STH107,12,PACK,NO,NAN,NAN,NO,LOTUS SURGICAL,OTHERS,NON ABSORBABLE SUTURE,LOTUS SURGICAL,CONSUMABLES,SUTURES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NON ABSORBABLE SUTURE_NOT APPLICABLE_NAN_PROLUS 1 (883)_12_3772.92
257082,614099E0D51EAF053DD5169A,541427,NAN,SURGEON GOWN,CAT101,NAN,NOT APPLICABLE,NO,FOR154,SURGEON GOWN,GRP1615,5,SMMFG02222-01,350.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH119,1,PIECE,NO,NAN,NAN,NO,LOCAL,GENERAL,DISPOSABLE GARMENTS,LOCAL,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SURGEON GOWN_NOT APPLICABLE_NOT APPLICABLE_SURGEON GOWN_1_350.0
257088,614099E0D51EAF053DD516AC,541424,NAN,SUPER ZONE SB 1.5 GM INJ,CAT100,NAN,1500MG,NO,FOR105,CEFOPERAZONE+SULBACTAM,GRP183,12,SMMFG02222-01,300.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC103,STH103,1,VIAL,NO,NAN,NAN,NO,LOCAL,ANTI-INFECTIVES & INFECTIOUS DISEASES,CEPHALOSPORINS,LOCAL,PHARMA,ANTI-INFECTIVES,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CEFOPERAZONE+SULBACTAM_INJECTIONS_1500MG_SUPER ZONE SB 1.5 GM INJ_1_300.0
257226,614099E1D51EAF053DD51993,541571,NAN,ECG ELECTRODES,CAT101,NAN,NOT APPLICABLE,NO,FOR154,ECG ELECTRODE,GRP345,12,SMMFG02222-01,21.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH107,1,PIECE,NO,NAN,NAN,NO,LOCAL,OTHERS,DEVICE/ EQUIPMENT ACCESSORIES,LOCAL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ECG ELECTRODE_NOT APPLICABLE_NOT APPLICABLE_ECG ELECTRODES_1_21.0
257282,614099E1D51EAF053DD51AFD,541639,NAN,PROLUS 1 (883),CAT101,NAN,NAN,NO,FOR154,NON ABSORBABLE SUTURE,GRP1556,12,SMMFG03004-01,3772.92,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC127,STH107,12,PACK,NO,NAN,NAN,NO,LOTUS SURGICAL,OTHERS,NON ABSORBABLE SUTURE,LOTUS SURGICAL,CONSUMABLES,SUTURES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NON ABSORBABLE SUTURE_NOT APPLICABLE_NAN_PROLUS 1 (883)_12_3772.92
257295,614099E1D51EAF053DD51B65,541657,NAN,SUPER ZONE SB 1.5 GM INJ,CAT100,NAN,1500MG,NO,FOR105,CEFOPERAZONE+SULBACTAM,GRP183,12,SMMFG02222-01,300.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC103,STH103,1,VIAL,NO,NAN,NAN,NO,LOCAL,ANTI-INFECTIVES & INFECTIOUS DISEASES,CEPHALOSPORINS,LOCAL,PHARMA,ANTI-INFECTIVES,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CEFOPERAZONE+SULBACTAM_INJECTIONS_1500MG_SUPER ZONE SB 1.5 GM INJ_1_300.0
257300,614099E1D51EAF053DD51B70,541661,NAN,SURGEON GOWN,CAT101,NAN,NOT APPLICABLE,NO,FOR154,SURGEON GOWN,GRP1615,5,SMMFG02222-01,350.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH119,1,PIECE,NO,NAN,NAN,NO,LOCAL,GENERAL,DISPOSABLE GARMENTS,LOCAL,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SURGEON GOWN_NOT APPLICABLE_NOT APPLICABLE_SURGEON GOWN_1_350.0
258842,6166CB3893BDED215C8ED675,543234,NAN,PACING WIRE,CAT104,NAN,NAN,NO,FOR154,PACING WIRE,GRP1459,12,SMMFG02222-01,1123.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC131,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,PACING WIRES,LOCAL,IMPLANTS,CARDIOLOGY,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PACING WIRE_NOT APPLICABLE_NAN_PACING WIRE_1_1123.0
259079,6172B9436B6A18CD25D06350,543481,NAN,CORDIS DIAGNOSTIC JL 3.5 5F,CAT101,NAN,3.5X5F,NO,FOR154,CORONARY DIAGNOSTIC CATHETER,GRP517,12,SMMFG02222-01,1845.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC131,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,CORONARY DIAGNOSTIC CATHETER,LOCAL,CONSUMABLES,CARDIOLOGY,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CORONARY DIAGNOSTIC CATHETER_NOT APPLICABLE_3.5X5F_CORDIS DIAGNOSTIC JL 3.5 5F_1_1845.0
259413,617696906B6A18CD25055C1E,543820,NAN,ECG PAPER FOR MAC 1200 PK / 100,CAT101,NAN,NAN,NO,FOR154,ECG PAPER FOR MAC 1200,GRP1627,18,SMMFG02222-01,800.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH107,100,PACK,NAN,NAN,NAN,NO,LOCAL,OTHERS,ECG PAPER,LOCAL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ECG PAPER FOR MAC 1200_NOT APPLICABLE_NAN_ECG PAPER FOR MAC 1200 PK / 100_100_800.0
259525,617696916B6A18CD25055E73,543933,NAN,ECG PAPER FOR MAC 1200 PK / 100,CAT101,NAN,NAN,NO,FOR154,ECG PAPER FOR MAC 1200,GRP1627,18,SMMFG02222-01,800.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH107,100,PACK,NAN,NAN,NAN,NO,LOCAL,OTHERS,ECG PAPER,LOCAL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ECG PAPER FOR MAC 1200_NOT APPLICABLE_NAN_ECG PAPER FOR MAC 1200 PK / 100_100_800.0
259688,617AF2ED1DB0D8B9EB467CDB,544104,NAN,DOCTORS PROGRESS NOTE(BLUE),CAT103,NAN,NAN,NO,FOR154,DOCTORS PROGRESS NOTE,GRP286,5,SMMFG03569-01,60.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DOCTORS PROGRESS NOTE_NOT APPLICABLE_NAN_DOCTORS PROGRESS NOTE(BLUE)_1_60.0
259697,617AF2EE1DB0D8B9EB467D24,544113,NAN,ICD COADING PADS,CAT103,NAN,NAN,NO,FOR154,ICD COADING PADS,GRP286,5,SMMFG08361-01,58.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LAKSHMI PRIYA PRINTERS,OTHERS,OTHERS,LAKSHMI PRIYA PRINTERS,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ICD COADING PADS_NOT APPLICABLE_NAN_ICD COADING PADS_1_58.0
259701,617AF2EE1DB0D8B9EB467D29,544114,NAN,INTAKE AND OUTPUT CHART PADS PINK,CAT103,NAN,NAN,NO,FOR154,CHART,GRP286,5,SMMFG08361-01,60.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LAKSHMI PRIYA PRINTERS,OTHERS,OTHERS,LAKSHMI PRIYA PRINTERS,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CHART_NOT APPLICABLE_NAN_INTAKE AND OUTPUT CHART PADS PINK_1_60.0
259714,617AF2EE1DB0D8B9EB467D7A,544126,NAN,MRD CHECK LIST PADS,CAT103,NAN,NAN,NO,FOR154,MRD CHECK LIST PADS,GRP286,5,SMMFG08361-01,60.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LAKSHMI PRIYA PRINTERS,OTHERS,OTHERS,LAKSHMI PRIYA PRINTERS,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,MRD CHECK LIST PADS_NOT APPLICABLE_NAN_MRD CHECK LIST PADS_1_60.0
259715,617AF2EE1DB0D8B9EB467DA6,544133,NAN,PLASTIC SPOONS,CAT103,NAN,NAN,NO,FOR154,SPOONS,GRP286,18,SMMFG03569-01,70.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SPOONS_NOT APPLICABLE_NAN_PLASTIC SPOONS_1_70.0
259790,617AF2EE1DB0D8B9EB467F42,544207,NAN,63A 4P MCB,CAT103,NAN,63A,NO,FOR154,MCB,GRP286,18,SMMFG08364-01,1035.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,JAYA SAI ELECTRICALS,OTHERS,OTHERS,JAYA SAI ELECTRICALS,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,MCB_NOT APPLICABLE_63A_63A 4P MCB_1_1035.0
259797,617AF2EE1DB0D8B9EB467F6A,544214,NAN,A4 SIZE WHITE PAPER,CAT103,NAN,A4,NO,FOR154,A4 SIZE SHEET,GRP286,12,SMMFG02222-01,153.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,A4 SIZE SHEET_NOT APPLICABLE_A4_A4 SIZE WHITE PAPER_1_153.0
259804,617AF2EE1DB0D8B9EB467F96,544222,NAN,CARRY BAGS,CAT103,NAN,NAN,NO,FOR154,CARRYBAGS,GRP286,18,SMMFG02222-01,80.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CARRYBAGS_NOT APPLICABLE_NAN_CARRY BAGS_1_80.0
259807,617AF2EE1DB0D8B9EB467FA8,544224,NAN,CD COVERS ORDINARY,CAT103,NAN,NAN,NO,FOR154,CD COVERS ORDINARY,GRP286,18,SMMFG02222-01,0.7,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CD COVERS ORDINARY_NOT APPLICABLE_NAN_CD COVERS ORDINARY_1_0.7
259809,617AF2EE1DB0D8B9EB467FAB,544225,NAN,CD MARKERS (BLACK & BLUE ),CAT103,NAN,NAN,NO,FOR154,CD MARKER,GRP286,12,SMMFG02222-01,8.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CD MARKER_NOT APPLICABLE_NAN_CD MARKERS (BLACK & BLUE )_1_8.0
259823,617AF2EE1DB0D8B9EB468001,544239,NAN,DISPOSSABLE GLASSES,CAT103,NAN,NAN,NO,FOR154,DISPOSABEL GLASSES,GRP286,18,SMMFG08360-01,25.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,SRI GAYATRI BOOKS AND STATIONERY,OTHERS,OTHERS,SRI GAYATRI BOOKS AND STATIONERY,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DISPOSABEL GLASSES_NOT APPLICABLE_NAN_DISPOSSABLE GLASSES_1_25.0
259827,617AF2EE1DB0D8B9EB468025,544246,NAN,ELECSYS SYS WASH KIT (11930346122) 500 ML,CAT101,NAN,NAN,NO,FOR154,ELECSYS WASH KIT,GRP1576,12,SMMFG00661-01,944.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC107,STH107,1,PIECE,NAN,NAN,NAN,NO,ROCHE,OTHERS,REAGENTS & SCREENING ACCESSORIES,ROCHE,CONSUMABLES,LAB CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ELECSYS WASH KIT_NOT APPLICABLE_NAN_ELECSYS SYS WASH KIT (11930346122) 500 ML_1_944.0
259828,617AF2EE1DB0D8B9EB468021,544245,NAN,ELECSYS IL 6 COBAS E 100 (05109442190),CAT101,NAN,NAN,NO,FOR154,ELECSYS COBASE,GRP1576,12,SMMFG00661-01,47199.6,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC107,STH107,1,PIECE,NAN,NAN,NAN,NO,ROCHE,OTHERS,REAGENTS & SCREENING ACCESSORIES,ROCHE,CONSUMABLES,LAB CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ELECSYS COBASE_NOT APPLICABLE_NAN_ELECSYS IL 6 COBAS E 100 (05109442190)_1_47199.6
